site_id,rch_id,stream,samp_date,yr,project,type,panel_yr,huc6,site_name,group,order,region,forest,district,state,lat,long,mgmt,strm_flow,total_index,index_suspect,tds,bf,rch_len,grad,sin,pool_dp,pool_frq,pool_pct,wd_trans,wd_wet_trans,d50,pt_fines2,pt_fines6,stab,veg_stab,bank_angle,un_cut_pct,lw_frq,lw_vol,rich,cling,long_lvd,ct_qd,ephet,plect,trict,intol,rivpacs,temp_days,wmt_days,start_date,end_date,avg_temp,mdmt,mwmt,wmt9,wmt12,wmt15,wmt18,wmt22,aug_et_2000_2015_cpg_all,awc_int_100_cpg_all,baseflow_index_cpg_all,clay_100_cpg_all,dwta_cpg_all,fac_taudem_17all_int,impermeable_100_cpg_all,jul_et_2000_2015_cpg_all,nlcd_2011_forest_100_cpg_all,nlcd_2011_wetlands_100_cpg_all,permeable_100_cpg_all,sand_100_cpg_all,sep_et_2000_2015_cpg_all,silt_100_cpg_all,slope_percent_int_cpg_all,streamslope_percent_int_cpg_all,swe_avg_0301_cpg_all,swe_avg_0401_cpg_all,swe_avg_0501_cpg_all,swe_avg_0601_cpg_all,swe_avg_0701_cpg_all,swe_avg_0801_cpg_all,twi_100_int_cpg_all,us_precip_1981_2010_cpg_all,us_tmax_1981_2010_int_cpg_all,spatial_cluster,utm1,utm2,drain_density,ave_ann_cwd,ave_annual_precip,ave_basin_elev,MAP_UNIT_N
240,7340,Lost,2013-07-22T00:00:00Z,2013,CRB,I,3,170102010402,053-08-I,053,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.220907,-113.029473,Reference,Flow (whole reach),74.03135,NA,170,4.49,178,2.882,1.05,0.23181818290190262,61.79775280898876,43.42696639928925,8.78,21.32,0.055,2.98,11.52,100,100,78,61.36,359.55,75.938,18,7,0,46,5,4,3,6,0.824082,48,42,2013-07-15T00:00:00Z,2013-08-31T00:00:00Z,7.517968761424224,10.399999618530273,10.099999972752162,32,0,0,0,0,71,7,78,986,92,22676,72,99,86,0,28,6202,21,2760,35,20,311,386,451,304,58,0,691,85529,715,12,-1309614.0762007,2699014.6602809713,0.95,315.38,860.83,2398.49,Northern Rockies and Bitterroot Valley
240,10049,Lost,2018-07-13T00:00:00Z,2018,CRB,I,3,170102010402,053-08-I,053,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.220907,-113.029473,Reference,Flow (whole reach),58.8514434993717,NA,120,4.73,172.4,2.863,1.012,0.2919999957084656,29.00232018561485,16.415313473986913,9.62,14.36,0.057,16.79,25.71,100,97.62,82,69.05,313.23,73.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,6.596267361193895,9.100000381469727,8.657142775399345,0,0,0,0,0,71,7,78,986,92,22676,72,99,86,0,28,6202,21,2760,35,20,311,386,451,304,58,0,691,85529,715,12,-1309614.0762007,2699014.6602809713,0.95,315.38,860.83,2398.49,Northern Rockies and Bitterroot Valley
241,304,Racetrack,2003-08-18T00:00:00Z,2003,CRB,I,3,170102010406,053-11-I,053,11,R1,Beaverhead-Deerlodge,Pintler,MT,46.276094,-112.912508,Managed,NA,51.3668351519158,NA,50,9.05,225.5,0.217,1.659,0.5771428729806628,31.042128603104214,79.91130875378121,15.48,33.87,0.034,17.95,23.56,95.65,86.96,81,57.14,66.52,2.757,25,26,8,54,12,5,12,15,0.851,48,42,2003-07-15T00:00:00Z,2003-08-31T00:00:00Z,13.485329877999094,17.799999237060547,17.399999618530273,42,42,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,4150,Racetrack,2008-07-24T00:00:00Z,2008,CRB,I,3,170102010406,053-11-I,053,11,R1,Beaverhead-Deerlodge,Pintler,MT,46.276094,-112.912508,Managed,Flow (whole reach),57.69196,NA,40,9.29,220.3,0.404,1.44,0.7875000238418579,18.157058556513842,81.93372673626872,13.53,21.96,0.028,1.42,2.89,90.7,46.51,95,33.33,22.7,3.777,25,19,5,58,10,3,7,13,1.015,48,42,2008-07-15T00:00:00Z,2008-08-31T00:00:00Z,11.347048610862759,15.399999618530273,14.914285796029228,42,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,7341,Racetrack,2013-07-22T00:00:00Z,2013,CRB,I,3,170102010406,053-11-I,053,11,R1,Beaverhead-Deerlodge,Pintler,MT,46.276094,-112.912508,Managed,Flow (whole reach),35.46449,NA,80,9.33,211.2,0.455,1.457,0.7660000085830688,23.674242424242426,61.45833342364341,13.07,19.36,0.027,8.24,21.04,100,90.48,94,45.24,18.94,5.902,25,16,5,53,6,4,6,10,0.911533,48,42,2013-07-15T00:00:00Z,2013-08-31T00:00:00Z,13.030034756494892,17.5,16.985714231218612,42,42,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,10050,Racetrack,2018-07-25T00:00:00Z,2018,CRB,I,3,170102010406,053-11-I,053,11,R1,Beaverhead-Deerlodge,Pintler,MT,46.276094,-112.912508,Managed,Flow (whole reach),61.5600007585869,NA,60,9.78,224.7,0.394,1.653,1.3950000405311584,8.900756564307965,91.18825168040895,11.96,16.17,0.0405,0,11.67,97.73,84.09,103,27.27,48.95,10.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,11.100789926946163,15.220000267028809,14.81571442740304,42,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,305,Dempsy,2003-08-19T00:00:00Z,2003,CRB,I,3,170102010701,053-16-I,053,16,R1,Beaverhead-Deerlodge,Pintler,MT,46.310019,-112.939033,Managed,NA,45.6502222333001,NA,20,6.35,210,0.195,1.983,0.5718181864781813,52.38095238095238,93.71428648630778,17.42,51.07,0.007,23,38.33,88.89,77.78,112,24.53,109.52,7.807,24,21,5,64,11,7,6,14,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,4151,Dempsy,2008-07-12T00:00:00Z,2008,CRB,I,3,170102010701,053-16-I,053,16,R1,Beaverhead-Deerlodge,Pintler,MT,46.310019,-112.939033,Managed,Flow (whole reach),38.74637,NA,10,8.05,193.9,0.196,1.847,0.7977777984407213,46.41567818463125,92.05776222469021,20.71,20.11,0.002,19.1,63.92,97.92,85.42,95,43.75,92.83,6.692,25,14,4,64,9,5,5,13,0.984,48,42,2008-07-15T00:00:00Z,2008-08-31T00:00:00Z,10.664756942126486,14,13.200000081743513,42,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,10051,Dempsy,2018-07-12T00:00:00Z,2018,CRB,I,3,170102010701,053-16-I,053,16,R1,Beaverhead-Deerlodge,Pintler,MT,46.310019,-112.939033,Managed,Flow (whole reach),42.6276291054656,NA,10,5.43,191.8,0.196,1.76,1.3266666531562805,15.641293013555785,85.08863439152213,8.26,9.1,0.004,39.85,74.12,97.83,93.48,83,58.7,151.2,10.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,10.124140626854366,12.800000190734863,11.808571406773158,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,307,Scotchman Gulch,2004-06-17T00:00:00Z,2004,CRB,I,4,170102021103,054-01-I,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.38197,-113.551953,Managed,NA,2.87757111294129,NA,60,1.3,168,0.863,1.375,0.28695652277573297,136.90476190476193,67.7976192463012,NA,NA,0.002,93.75,99.61,97.62,85.71,105,23.81,59.52,9.12,20,11,2,72,6,4,4,7,0.86,48,42,2004-07-15T00:00:00Z,2004-08-31T00:00:00Z,9.450781259685755,14.800000190734863,13.300000054495674,42,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,4850,Scotchman Gulch,2009-06-12T00:00:00Z,2009,CRB,I,4,170102021103,054-01-I,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.38197,-113.551953,Managed,Flow (whole reach),14.78039,NA,40,1.17,161.8,1.607,1.484,0.26999999777130457,142.15080346106305,44.31396744896661,3.85,2.95,0.002,94.12,94.12,80,NA,82,45,61.8,17.556,16,14,3,71,8,5,5,12,0.86,48,42,2009-07-15T00:00:00Z,2009-08-31T00:00:00Z,9.361805594629711,13.800000190734863,13.228571346827916,42,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,7917,Scotchman Gulch,2014-07-19T00:00:00Z,2014,CRB,I,4,170102021103,054-01-I,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.38197,-113.551953,Managed,Flow (whole reach),18.52647,NA,70,1.27,155.6,1.703,1.26,0.22172413869150753,186.37532133676095,56.61953721377415,3.01,4.24,0.002,80.73,82.27,97.37,97.37,77,57.89,51.41,33.175,20,8,2,77,5,3,2,7,1.057926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,10574,Scotchman Gulch,2019-06-28T00:00:00Z,2019,CRB,I,4,170102021103,054-01-I,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.38197,-113.551953,Managed,Flow (whole reach),16.6498565453014,NA,70,1.11,158,1,1.271,0.3654545410112901,69.62025316455696,49.68354505828664,3.23,2.12,0.002,100,100,100,91.89,63,89.19,18.99,6.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2019-07-15T00:00:00Z,2019-08-31T00:00:00Z,11.126562498509884,15.199999809265137,14.671428544180733,42,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,308,Scotchman Gulch,2004-07-01T00:00:00Z,2004,CRB,K,4,170102021103,054-01-K,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.383179,-113.555065,Managed,NA,NA,NA,NA,2.62,123,1.008,1.567,NA,NA,NA,NA,NA,NA,NA,NA,100,100,143,16.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,4851,Scotchman Gulch,2009-06-13T00:00:00Z,2009,CRB,K,4,170102021103,054-01-K,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.383179,-113.555065,Managed,Flow (whole reach),NA,NA,NA,1.81,115.5,1.117,1.446,0.20785714047295706,121.21212121212122,31.861471716975753,4.19,6.64,NA,NA,NA,94.74,NA,109,15.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,7918,Scotchman Gulch,2014-07-18T00:00:00Z,2014,CRB,K,4,170102021103,054-01-K,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.383179,-113.555065,Managed,Flow (whole reach),0,NA,90,0.96,120.6,1.003,1.632,0.22800000210603077,124.37810945273633,55.22388032024378,4.21,3.29,0.002,98.27,99.87,100,100,111,2.5,16.58,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,10400,Scotchman Gulch,2018-07-25T00:00:00Z,2018,CRB,K,4,170102021103,054-01-K,054,01,R1,Beaverhead-Deerlodge,Pintler,MT,46.383179,-113.555065,Managed,Flow (whole reach),0,NA,NA,5.22,120.2,0.948,1.52,0.2816666563351949,49.91680532445923,33.194675421754454,33.28,2.73,0.002,78.58,100,97.5,95,112,17.5,41.6,35.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,309,Moose Meadows,2004-06-18T00:00:00Z,2004,CRB,I,4,170102020902,054-04-I,054,04,R1,Beaverhead-Deerlodge,Pintler,MT,46.136874,-113.590091,Managed,NA,14.495970075374,NA,30,2.76,167.8,0.781,1.212,0.2012499962002039,47.67580452920143,42.66984528097123,NA,NA,0.016,50.23,61.83,100,100,74,69.05,5.96,0.087,22,20,9,58,8,5,6,12,0.754,48,42,2004-07-15T00:00:00Z,2004-08-31T00:00:00Z,11.69288197118375,18,16.757142748151505,42,36,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,4852,Moose Meadows,2009-06-14T00:00:00Z,2009,CRB,I,4,170102020902,054-04-I,054,04,R1,Beaverhead-Deerlodge,Pintler,MT,46.136874,-113.590091,Managed,Flow (whole reach),40.54643,NA,20,3.78,166,0.753,1.158,0.30000000447034836,48.19277108433735,35.180723092642175,7.86,9.15,0.026,8.83,12.33,100,100,83,52.38,0,0,16,18,7,66,7,4,8,13,0.453,48,42,2009-07-15T00:00:00Z,2009-08-31T00:00:00Z,10.038368060770962,14.5,13.900000027247838,42,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,7919,Moose Meadows,2014-07-16T00:00:00Z,2014,CRB,I,4,170102020902,054-04-I,054,04,R1,Beaverhead-Deerlodge,Pintler,MT,46.136874,-113.590091,Managed,Flow (whole reach),34.97578,NA,40,3.14,158.3,0.796,1.123,0.2222222222222222,56.85407454200884,46.68351237862756,7.02,11.98,0.027,8.07,14.15,100,100,94,34.21,31.59,2.412,17,7,2,74,5,1,4,5,0.678999,48,42,2014-07-15T00:00:00Z,2014-08-31T00:00:00Z,10.782725700487694,14.600000381469727,14.11428587777274,42,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,10575,Moose Meadows,2019-06-28T00:00:00Z,2019,CRB,I,4,170102020902,054-04-I,054,04,R1,Beaverhead-Deerlodge,Pintler,MT,46.136874,-113.590091,Managed,Flow (whole reach),15.9196726450243,NA,40,4.94,163.5,0.761,1.16,0.30250000208616257,24.464831804281346,27.094801339899,11.04,11.19,0.01,27.64,34.98,87.18,82.05,89,52.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,310,E.F. Rock,2004-07-04T00:00:00Z,2004,CRB,I,4,170102020701,054-06-I,054,06,R1,Beaverhead-Deerlodge,Pintler,MT,46.085945,-113.365657,Reference,NA,100,NA,70,7.79,209.7,1.235,1.565,0.6750000019868215,28.61230329041488,78.68383586776217,NA,NA,0.041,1.11,5.89,100,76.19,79,65,701,280.589,16,10,2,52,4,7,6,10,0.596,48,42,2004-07-15T00:00:00Z,2004-08-31T00:00:00Z,7.3492187526490955,9.100000381469727,8.914285932268415,2,0,0,0,0,76,8,78,1439,137,73969,81,100,79,0,19,5070,26,3452,45,24,371,462,526,402,114,2,671,85978,669,12,-1337875.3935156274,2688984.251359285,1.06,298.68,875.5,2467.88,Northern Rockies and Bitterroot Valley
246,4853,E.F. Rock,2009-07-21T00:00:00Z,2009,CRB,I,4,170102020701,054-06-I,054,06,R1,Beaverhead-Deerlodge,Pintler,MT,46.085945,-113.365657,Reference,Flow (whole reach),90.13136,NA,80,7.01,213.3,1.172,1.593,0.5227272727272727,51.57055789967182,61.69713990989002,12.01,15.78,0.041,2.48,5.76,85.71,71.43,86,61.9,914.21,249.745,22,16,3,44,8,12,8,20,1.043,48,42,2009-07-15T00:00:00Z,2009-08-31T00:00:00Z,7.092621536304553,8.800000190734863,8.61428587777274,0,0,0,0,0,76,8,78,1439,137,73969,81,100,79,0,19,5070,26,3452,45,24,371,462,526,402,114,2,671,85978,669,12,-1337875.3935156274,2688984.251359285,1.06,298.68,875.5,2467.88,Northern Rockies and Bitterroot Valley
246,7920,E.F. Rock,2014-08-01T00:00:00Z,2014,CRB,I,4,170102020701,054-06-I,054,06,R1,Beaverhead-Deerlodge,Pintler,MT,46.085945,-113.365657,Reference,Flow (whole reach),84.27678,NA,120,8.08,209.1,1.234,1.751,0.47272727164355194,52.60640841702534,57.34098544820879,15.01,24.15,0.038,4.6,7.33,95,82.5,93,55,865.61,614.988,24,12,2,41,7,6,5,12,1.117472,48,42,2014-07-15T00:00:00Z,2014-08-31T00:00:00Z,7.4799479357898235,9.100000381469727,8.871428898402623,3,0,0,0,0,76,8,78,1439,137,73969,81,100,79,0,19,5070,26,3452,45,24,371,462,526,402,114,2,671,85978,669,12,-1337875.3935156274,2688984.251359285,1.06,298.68,875.5,2467.88,Northern Rockies and Bitterroot Valley
246,10576,E.F. Rock,2019-06-29T00:00:00Z,2019,CRB,I,4,170102020701,054-06-I,054,06,R1,Beaverhead-Deerlodge,Pintler,MT,46.085945,-113.365657,Reference,Flow (whole reach),91.0864148807507,NA,80,11.01,194.3,NA,1.464,0.7600000152985255,30.880082346886255,65.31137445815985,19.28,25.02,0.05,1.19,2.57,92.11,44.74,85,64.71,1055.07,1838.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,8,78,1439,137,73969,81,100,79,0,19,5070,26,3452,45,24,371,462,526,402,114,2,671,85978,669,12,-1337875.3935156274,2688984.251359285,1.06,298.68,875.5,2467.88,Northern Rockies and Bitterroot Valley
247,311,Upper Willow,2004-06-17T00:00:00Z,2004,CRB,I,4,170102021101,054-08-I,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.529436,-113.514902,Managed,NA,47.4469283491993,NA,20,3.6,180.6,1.235,1.301,0.36384614270467025,71.98228128460687,65.725359541765215,NA,NA,0.036,2.08,5.9,97.83,89.13,114,27.91,5.54,4.056,24,17,6,56,4,6,8,13,0.871,48,42,2004-07-15T00:00:00Z,2004-08-31T00:00:00Z,10.701388897995153,16.700000762939453,15.357142993382045,42,36,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,5248,Upper Willow,2009-07-26T00:00:00Z,2009,CRB,I,4,170102021101,054-08-I,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.529436,-113.514902,Managed,Flow (whole reach),45.14453,NA,NA,3.84,182.4,1.223,1.336,0.31625000294297934,87.71929824561403,59.32017546473888,11.62,17.01,0.042,1.93,6.93,91.3,91.3,110,34.78,5.48,4.919,23,21,6,54,10,13,7,23,0.871,48,42,2009-07-15T00:00:00Z,2009-08-31T00:00:00Z,9.958593777898285,14.300000190734863,13.728571483067103,42,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,7921,Upper Willow,2014-07-20T00:00:00Z,2014,CRB,I,4,170102021101,054-08-I,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.529436,-113.514902,Managed,Flow (whole reach),46.8997,NA,50,3.27,177.5,1.245,1.325,0.27888888700140846,101.40845070422536,70.59154953755123,8.6,12.84,0.049,2,4.93,95.45,86.36,122,20.45,5.63,7.222,28,11,4,60,6,6,5,13,0.870837,48,42,2014-07-15T00:00:00Z,2014-08-31T00:00:00Z,11.023871529847383,15.5,14.728571346827916,42,38,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,10577,Upper Willow,2019-06-26T00:00:00Z,2019,CRB,I,4,170102021101,054-08-I,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.529436,-113.514902,Managed,Flow (whole reach),55.0813074956462,NA,30,4.28,190.1,1.234,1.394,0.4511111047532823,47.343503419253025,52.919515994020294,13.84,19.48,0.033,1.7,2.89,91.3,69.57,97,40.91,42.08,117.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2019-07-15T00:00:00Z,2019-08-31T00:00:00Z,10.3081597139438,15.600000381469727,14.742857115609306,42,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,312,Corduroy,2004-06-16T00:00:00Z,2004,CRB,K,4,170102021101,054-08-K,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.512827,-113.50684,Managed,NA,NA,NA,NA,0.99,124,5.702,1.131,NA,NA,NA,NA,NA,NA,NA,NA,92.86,83.33,98,33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,4855,Corduroy,2009-06-09T00:00:00Z,2009,CRB,K,4,170102021101,054-08-K,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.512827,-113.50684,Managed,Flow (whole reach),NA,NA,NA,2.3,121.3,5.837,1.171,0.2172222203678555,148.3924154987634,35.77906057938798,11.03,6.43,NA,NA,NA,95,55,107,25.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,7922,Corduroy,2014-07-20T00:00:00Z,2014,CRB,K,4,170102021101,054-08-K,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.512827,-113.50684,Managed,Flow (whole reach),29.04008,Yes,40,1.23,116.8,6.019,1.15,0.14678571320005826,239.72602739726028,54.109588826764124,5.18,6.92,0.0465,11.67,18,97.37,92.11,117,10.53,59.93,14.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,10401,Corduroy,2018-07-24T00:00:00Z,2018,CRB,K,4,170102021101,054-08-K,054,08,R1,Beaverhead-Deerlodge,Pintler,MT,46.512827,-113.50684,Managed,Flow (whole reach),44.7826867224412,Yes,NA,1.38,123.4,5.612,1.151,0.22764705822748296,137.76337115072934,39.78930300213336,5.3,3.85,0.029,3.35,5.06,92.5,90,106,27.5,48.62,9.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,313,Stony,2004-06-21T00:00:00Z,2004,CRB,I,4,170102021204,054-09-I,054,09,R1,Beaverhead-Deerlodge,Pintler,MT,46.338365,-113.627826,Managed,NA,40.9903975525925,NA,50,9.14,243,1.938,1.345,0.36666665474573773,12.345679012345679,15.884773623305584,NA,NA,0.076,1.37,5.37,95.92,40.82,106,32.65,98.77,20.604,26,24,4,47,10,8,10,17,0.986,39,33,2004-07-15T00:00:00Z,2004-08-22T00:00:00Z,9.332478642463684,13.300000190734863,12.385714258466448,33,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,4856,Stony,2009-07-12T00:00:00Z,2009,CRB,I,4,170102021204,054-09-I,054,09,R1,Beaverhead-Deerlodge,Pintler,MT,46.338365,-113.627826,Managed,Flow (whole reach),58.78515,NA,70,9.49,229.8,2.084,1.27,0.3200000013623919,30.461270670147954,22.497824111951754,15.45,23.82,0.09,0,0.76,100,63.04,94,43.48,165.36,18.109,21,15,5,56,8,8,8,14,0.774,48,42,2009-07-15T00:00:00Z,2009-08-31T00:00:00Z,10.09861110481951,13.600000381469727,13.01428576878139,42,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
