Huc 4th Name,Huc 5th Name,Huc 6th Code,Huc 6th Name,Total HUC Area   ,FS HUC Area,Total Perennial Stream Length,Total ECA Area,Perennial Stream Length Under Non-shading Covertypes,0 - 2% Gradient Perennial Stream Length,0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Perennial Stream Length w/in 300' of Roads,Total Road Length,Number of Barriers on 2nd Order Streams,Number of Barriers on 3rd+ Order Streams,Portion of HUC over External FS Boundary ,Portion of Watershed in ECA,Portion of Perennial Streams under Non-shading Covertype,Portion of Total 0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Portion of Total Perennial Stream Length w/in 300' of Roads,Road Density,Number of Barriers on 2nd Order Streams,Number of Barriers on 3rd+ Order Streams,Portion of Watershed in ECA,Portion of Perennial Streams under Non-shading Covertype,Portion of Total 0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Portion of Total Perennial Stream Length w/in 300' of Roads,Road Density Rating,Barriers by Stream Order  Rating,RCA,Drainage Network,Road Density / Location,Barriers,Large Woody Debris,Sediment,Embeddedness,Temperature,Off-channel Habitat,Floodplain Connectivity,Streambank Stability,Width-Depth Ratio,Peak/Base Flows,Pool Frequency/Quality,Large Pools,INTEGRATED 6th Level HUC Rating
Middle Kootenai,Bristow Creek-Kootenai River,170101011209,Dunn Creek,21674.39648,14388.97949,4.530994415,1045.507709,4.530994415,0.292260647,0,1.342575908,55.71453857,0,0,66.3869903,7.266030988,100,0,29.63093274,2.478098235,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Bristow Creek-Kootenai River,170101011210,Rainy Creek,11050.10547,5731.714844,1.965588331,105.7967017,1.561747074,0.010916689,0,1.161987424,16.87154579,0,0,51.87022748,1.845812372,79.45443353,0,59.11652025,1.88386715,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,Bristow Creek-Kootenai River,170101011211,Mitchell Creek-Kootenai River,32829.46094,16960.23828,3.332532167,415.2524286,0.43270576,0,0,2.129713774,55.20451736,0,0,51.66164109,2.44838794,12.98429357,0,63.90677319,2.083160067,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Kootenai,Libby Creek,170101011301,Upper Libby Creek,42989.40234,39547.11719,36.305336,859.7221767,20.44453049,5.306581497,0,12.35934734,179.9282074,1,1,91.99271223,2.173918702,56.31274281,0,34.04278463,2.911819139,1,1,FA,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Libby Creek,170101011302,Cowell Creek-Swamp Creek,17320.68164,12220.2793,6.46146059,516.8655096,4.457892418,1.151489139,0,3.422160864,83.95342255,0,0,70.55310842,4.229571985,68.99202364,0,52.96265165,4.396805435,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Libby Creek,170101011303,Granite Creek,17372.68945,16742.07227,27.00551605,57.52533067,10.91987133,0.890014827,0,1.007546544,7.591601372,0,0,96.37006585,0.343597434,40.43570695,0,3.730891652,0.29020451,0,0,FA,FUR,FA,FA,FA,FA,FAR,FA,FA ,FA,FUR,FA,FA,FAR,FUR,FA,FA,FA,FA,FAR,FAR,FAR
Middle Kootenai,Libby Creek,170101011304,Big Cherry Creek,37551.01953,31854.73438,45.53858948,613.7871295,26.99756813,8.039877892,0,8.935216904,100.9025574,0,0,84.83054461,1.92683173,59.28503373,0,19.62119821,2.02725397,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,Libby Creek,170101011305,Lower Libby Creek,34863.04297,20714.32227,4.12972641,890.1414468,4.129727364,0.233295083,0,0.978310466,107.8964386,1,0,59.41627724,4.297226988,100.0000231,0,23.68947404,3.333622014,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Pipe Creek,170101011401,East Fork Pipe Creek,13858.01367,12869.30078,24.36546516,303.5619508,11.40623093,0.701898336,0,15.01403999,62.29977036,4,2,92.86540688,2.358806869,46.81310556,0,61.62016564,3.098214402,4,2,FA,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Pipe Creek,170101011402,Upper Pipe Creek,34896.69922,27011.86523,34.31164169,798.160436,25.04086685,7.30846262,0,13.25140667,100.5671997,1,1,77.4052155,2.954851245,72.9806725,0,38.6207305,2.382767989,1,1,FA,FUR,FA,FUR,FAR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,Pipe Creek,170101011403,Lower Pipe Creek,19048.30664,14523.36719,13.01603317,780.7685787,13.01603317,7.185832977,0,5.705597401,103.8215332,1,0,76.2449254,5.375947386,100,0,43.83514797,4.575094769,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Quartz Creek-Kootenai River,170101011501,Flower Creek,11926.17383,9768.827148,14.17249298,106.6688284,5.57145834,0.537182629,0,0.671985567,17.38183403,0,0,81.91082311,1.091930759,39.3117735,0,4.741477505,1.138762475,0,0,FA,FUR,FA,FA,FAR,FA,FAR,FAR,FA,FA,FUR,FAR,FAR,FAR,FUR,FAR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Kootenai,Quartz Creek-Kootenai River,170101011502,Parmenter Creek,11644.37207,9725.28125,14.39728546,65.75866623,5.066299438,0.411898345,0,0.424330443,10.08112717,0,0,83.51915579,0.676162103,35.18926851,0,2.947294782,0.66341746,0,0,FA,FUR,FA,FA,FA,FA,FAR,FA,FA ,FA,FUR,FA,FA,FAR,FUR,FA,FA,FA,FA,FAR,FAR,FAR
Middle Kootenai,Quartz Creek-Kootenai River,170101011503,Bobtail Creek,13982.19922,10200.60938,8.744403839,1488.1832,8.135187149,2.227523088,0,2.282653093,51.19387054,2,0,72.95425573,14.58915978,93.03306776,0,26.10415913,3.211972535,2,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Quartz Creek-Kootenai River,170101011504,Quartz Creek,22937.49219,22522.65039,33.82649231,1424.035597,0.927816272,2.603934526,0,6.86931181,93.27490997,1,0,98.19142479,6.322682154,2.742868706,0,20.30749079,2.650484794,1,0,FA,FA,FA,FUR,FUR,FAR,FAR,FUR,FUR,FAR,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Kootenai,Quartz Creek-Kootenai River,170101011505,Cedar Creek-Kootenai River,32586.1582,25167.33594,13.40348244,906.1281557,8.14642334,4.013823032,0,3.665034533,74.39878082,0,0,77.23320982,3.60041348,60.77840873,0,27.34389775,1.891945172,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,Lake Creek,170101011601,Ross Creek,16155.22949,15811.41797,12.95615101,97.32633972,1.697997212,1.468996406,0,0.816527486,15.50822067,0,0,97.8718252,0.615544665,13.10572261,0,6.302238105,0.627727459,0,0,FA,FAR,FA,FAR,FA,FA,FAR,FA,FAR,FA,FAR,FA,FA,FA,FAR,FAR,FA,FA,FA,FAR,FAR,FA
Middle Kootenai,Lake Creek,170101011602,Stanley Creek,17912.05469,16054.0957,13.22457504,505.864375,6.992013454,0.692060649,0,5.81760788,80.01565552,0,0,89.62732631,3.150998875,52.87136586,0,43.99088712,3.189841426,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Lake Creek,170101011603,Upper Lake Creek,38170.76563,27230.95898,23.93480492,347.6614897,1.135611534,0.126109302,0,3.043398142,37.24423599,1,0,71.33982916,1.276714088,4.744603259,0,12.7153664,0.875338656,1,0,FA,FA,FA,FAR,FA,FAR,FAR,FA,FAR,FAR,FA,FA,FA,FA,FAR,FAR,FA,FA,FA,FA,FA,FAR
Middle Kootenai,Lake Creek,170101011604,Keeler Creek,32888.07031,31860.02148,30.35851669,931.9403436,13.46906567,3.212444067,0,13.72597313,157.8083191,0,0,96.87409806,2.925108962,44.36667905,0,45.21292416,3.170033149,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,Lake Creek,170101011605,Lower Lake Creek,25739.17969,11731.29785,7.691413403,156.0553796,2.212644815,0.442548513,0,1.470668793,24.29358864,0,0,45.57759025,1.330248209,28.76772707,0,19.12091726,1.325334752,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011701,O'Brien Creek,30910.48633,26612.18945,33.840065,879.6904391,14.04998207,2.314100027,0,15.237607,136.6345215,1,0,86.09437319,3.305592126,41.5187798,0,45.02830299,3.28594135,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011702,South Callahan Creek,13849.91895,13844.69727,14.67789459,200.2940247,6.060695648,0,0,2.347326279,35.61598587,0,0,99.96229812,1.446720147,41.29131471,0,15.99225464,1.646423213,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011703,North Callahan Creek,21809.38281,21801.83594,29.56419182,88.45528204,14.50327206,2.063916206,0,2.586476088,9.250534058,1,2,99.9653962,0.405724006,49.05688661,0,8.748678481,0.271552442,1,2,FA,FUR,FA,FAR,FA,FUR,FAR,FA,FAR,FUR,FUR,FA,FA,FAR,FUR,FAR,FA,FA,FA,FAR,FAR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011704,Callahan Creek,16993.93164,14551.43066,18.88663483,293.4250112,11.6075592,2.238237143,0,3.435041189,47.82043076,0,0,85.62721665,2.016468469,61.4591181,0,18.18768256,2.103234822,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011705,Ruby Creek,10258.31738,5687.696289,5.370449543,138.5944526,1.011813402,0,0,1.664906144,24.78819084,0,0,55.44472916,2.436741442,18.8403856,0,31.00124358,2.7892562,0,0,FA,FAR,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011706,Star Creek,14400.44434,14351.51367,16.19730377,335.8815696,10.03362465,0,0,4.463106155,69.11093903,0,0,99.66021421,2.340391246,61.94626458,0,27.55462402,3.081974626,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Kootenai,O'Brien Creek-Kootenai River,170101011707,Brush Creek- Kootenai River,33939.66406,17677.84375,10.92300034,693.6103742,4.877845287,0.470386535,0,2.395995855,89.03772736,0,0,52.08608935,3.923614124,44.65664321,0,21.93532712,3.223478288,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Pleasant Valley Fisher River,170101020102,Island Creek,24678.67969,3898.947021,0,154.8508039,0,0,0,0,19.36924744,0,0,15.79884771,3.971605745,0,0,0,3.17940159,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Fisher,Pleasant Valley Fisher River,170101020103,Pleasant Valley Creek,27385.96094,1860.268188,0,61.75027107,0,0,0,0,9.981264114,0,0,6.792780406,3.319428427,0,0,0,3.433918331,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Fisher,Pleasant Valley Fisher River,170101020104,Pearson Reservoir-Pleasant Valley Fisher River,27580.61719,2120.279785,0.592204988,58.0244438,0.592205107,0,0,0.592204988,9.280879021,0,0,7.68757193,2.7366409,100.0000201,0,100,2.801405086,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Pleasant Valley Fisher River,170101020105,Barnum Creek-Pleasant Valley Fisher River,39180.85156,6530.650391,3.502038956,204.1948291,3.135955811,1.143794298,0,0.802518725,28.71982002,0,0,16.6679644,3.126715058,89.5465713,0,22.91575666,2.814525922,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Pleasant Valley Fisher River,170101020106,Elk Creek,9288.99707,2098.155762,1.086921334,61.7829331,1.086921096,1.086921334,0,0.037713509,9.89917469,0,0,22.5875382,2.944630433,99.99997806,0,3.469755157,3.019543123,0,0,FA,FUR,FA,FA,FUR,FA,FAR,FUR,FAR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Pleasant Valley Fisher River,170101020107,McGinnis Creek,20156.69141,5534.346191,0.097247891,377.9970071,0.097247928,0.033945266,0,0.037222236,32.56334305,0,0,27.45662014,6.830021001,100.0000383,0,38.27562322,3.765673276,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Pleasant Valley Fisher River,170101020108,Loon Lake-Pleasant Valley Fisher River,30369.25586,6852.509766,1.999934316,160.8087686,1.999933839,0.533255816,0,0.627084851,22.27057266,1,0,22.56396995,2.346713454,99.99997616,0,31.35527234,2.079992148,1,0,FA,FUR,FA,FUR,FAR,FAR,FUR,FAR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Fisher,Silver Butte Fisher River,170101020201,East Fisher Creek,22771.93945,14767.89941,7.902233124,1133.698903,5.973890781,2.528256178,0,1.442586064,17.38954163,0,0,64.85130283,7.676778335,75.59750121,0,18.25542276,0.753614738,0,0,FA,FUR,FA,FUR,FA,FA,FUR,FA,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FAR,FAR,FA,FUR,FUR,FUR
Fisher,Silver Butte Fisher River,170101020202,Silver Butte Fisher River,29967.82227,28344.3418,25.38159943,308.2632988,10.63469696,5.789253712,0,5.254279137,38.83524323,1,0,94.58258777,1.087565557,41.89923882,0,20.7011349,0.876878914,1,0,FA,FUR,FA,FUR,FA,FAR,FUR,FA,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FAR,FAR,FA,FUR,FUR,FUR
Fisher,Wolf Creek,170101020301,Weigel Creek,9426.271484,9426.271484,4.691621304,288.8471935,4.691621304,0.059655145,0,2.026777267,37.971035,0,0,100,3.06427832,100,0,43.19993316,2.578056705,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Wolf Creek,170101020302,Upper Wolf Creek,28323.21094,17089.54492,8.438138962,595.7103683,8.412835121,3.704381704,1.499309421,3.580527782,44.21281433,0,0,60.33759717,3.485817621,99.70012534,40.47394519,42.43267145,1.655760952,0,0,FA,FUR,FUR,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Fisher,Wolf Creek,170101020303,Dry Fork Creek,16890.51758,12962.46484,0,497.8572498,0,0,0,0,50.6817894,0,0,76.74403572,3.840760656,0,0,0,2.5023285,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Fisher,Wolf Creek,170101020304,Little Wolf Creek,24419.57813,5670.931641,1.45674026,280.850973,1.456740141,0.58041507,0.58041507,0.388655871,15.79096794,0,1,23.22288948,4.952466204,99.99999182,100,26.67983317,1.782109206,0,1,FA,FUR,FUR,FUR,FAR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Fisher,Wolf Creek,170101020305,Middle Wolf Creek,16529.08984,6206.590332,0.939981699,193.5286956,0.939981341,0.939981699,0.939981699,0.538496017,25.4287281,0,0,37.54949843,3.118116152,99.99996195,100,57.28792572,2.622113772,0,0,FA,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Wolf Creek,170101020306,Lower Wolf Creek,42911.68359,12461.27051,2.61055398,415.219589,2.61055398,0.647974014,0.647974014,1.360037923,70.50585938,1,0,29.03934189,3.332080695,100,100,52.0976748,3.62111953,1,0,FA,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Fisher River,170101020401,West Fisher Creek,29016.73828,24501.12695,29.05865097,355.7526095,5.479857445,4.135275841,0,4.373662472,62.65784454,0,0,84.43790862,1.451984679,18.857921,0,15.05115456,1.636701062,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Fisher,Fisher River,170101020402,Upper Fisher River,28823.57813,15893.41309,4.936816692,641.2759888,2.335364819,1.719939828,0,1.770043135,74.19800568,1,0,55.14031956,4.034853844,47.30507459,0,35.85393676,2.987824162,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Fisher River,170101020403,McKillop Creek,11186.08594,4100.139648,0.243580237,56.79648365,0.243580192,0,0,0.171823651,9.0019207,0,0,36.65392588,1.385232907,99.99998165,0,70.54088324,1.405130006,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Fisher,Fisher River,170101020404,Cow Creek,10343.77637,7305.336426,4.541561127,433.1812023,4.41104269,0.036682155,0,3.690657854,32.83991241,0,0,70.62542892,5.929654394,97.12613278,0,81.26407971,2.877012463,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Fisher,Fisher River,170101020405,Middle Fisher River,26478.4043,2407.071533,0.325618565,7.71455479,0.325618565,0,0,0,1.771025896,0,0,9.090697106,0.320495452,100,0,0,0.470886119,0,0,FA,FUR,FA,FA,FA,FA,FAR,FA,FA ,FA,FUR,FA,FA,FAR,FUR,FA,FA,FA,FA,FAR,FAR,FAR
Fisher,Fisher River,170101020406,Lower Fisher River,39738.90625,10103.26855,4.105360508,321.6928035,2.31385231,0,0,2.942352057,37.0227356,0,0,25.42412338,3.184046843,56.36173256,0,71.67097873,2.345236163,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Yaak,East Fork Yaak River,170101030101,Basin Creek,18148.66602,17867.61719,15.96070957,531.8047173,0.188562945,1.36232388,0,2.175671101,86.31188202,0,0,98.45140779,2.976360595,1.181419558,0,13.6314184,3.091604432,0,0,FA,FA,FA,FAR,FUR,FA,FAR,FUR,FUR,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Yaak,East Fork Yaak River,170101030102,East Fork Yaak River,40409.75391,37533.92188,39.28473282,3095.901949,5.131883144,5.489552498,0,10.65376186,200.9934692,0,0,92.88332209,8.248277277,13.06330163,0,27.11934408,3.427188364,0,0,FA,FAR,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Yaak,West Fork Yaak River,170101030202,Upper West Fork Yaak River,22381.19141,22906.48633,24.5540657,274.5614074,0.513380051,3.795543671,0,8.412359238,68.33232117,0,0,102.3470374,1.198618607,2.090814844,0,34.26055521,1.909183492,0,0,FA,FA,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FAR,FAR,FAR,FAR,FAR,FUR
Yaak,Upper Yaak River,170101030305,South Fork Yaak River,40473.25781,38459.25781,37.41645813,1321.501795,23.67400551,2.842642307,0,10.4538002,147.4578857,3,0,95.02387475,3.436108417,63.27163685,0,27.93904267,2.453844724,3,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Yaak,Upper Yaak River,170101030306,Vinal Creek-Yaak River,33785.79297,29561.70117,24.63766098,1166.255171,18.17182541,2.377481461,0,6.409849644,134.2883148,0,0,87.49743183,3.945155809,73.75629295,0,26.01646986,2.907292817,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Yaak,Middle Yaak River,170101030402,Spread Creek,23906.39648,23920.71875,28.83895302,987.715956,8.924367905,0.034641236,0,7.343027592,94.50730133,3,0,100.0599098,4.129123235,30.94553363,0,25.46218508,2.528547469,3,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Yaak,Middle Yaak River,170101030403,Hellroaring Creek,10750.90332,10747.87598,11.27664471,211.4939221,4.837466717,0.01609364,0,2.145086527,37.42341614,0,0,99.97184103,1.967774121,42.89810349,0,19.02238283,2.228439031,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Yaak,Middle Yaak River,170101030404,Meadow Creek,12989.51563,12986.72266,16.17664337,312.9651228,6.038340569,0,0,8.16074276,56.99595261,1,0,99.97849828,2.409885319,37.32752481,0,50.44768913,2.808823337,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Yaak,Lower Yaak River,170101030502,Independence Creek-Yaak River,25905.69336,25123.21875,24.59169197,799.978339,17.14444351,1.829975128,0,4.411392689,89.71079254,0,0,96.97952648,3.184219136,69.71640476,0,17.9385489,2.285332457,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Yaak,Lower Yaak River,170101030503,Upper Seventeenmile Creek,20304.0625,20255.42383,26.06799507,348.64589,16.9239521,2.368665934,0,7.456102371,64.29130554,2,0,99.76044857,1.721247074,64.92233889,0,28.60251565,2.031378652,2,0,FA,FUR,FA,FUR,FAR,FAR,FUR,FAR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Yaak,Lower Yaak River,170101030505,Kilbrennan Creek-Yaak River,28058.6582,26054.13281,32.37064743,510.9895332,26.21123886,12.79108906,0,8.944746971,87.88049316,1,0,92.85594708,1.961260952,80.97224165,0,27.63227702,2.158717622,1,0,FA,FUR,FA,FUR,FAR,FAR,FUR,FAR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Lower Kootenai,Curley Creek-Kootenai River,170101040201,Pine Creek,12456.50195,10910.69141,11.39835548,221.2077575,9.184431076,4.108637333,0,3.735492945,36.50619507,0,0,87.59033192,2.027440327,80.57680855,0,32.77220955,2.14138261,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Lower Kootenai,Curley Creek-Kootenai River,170101040202,Curley Creek,12125.01465,4508.349609,7.14307785,56.3871661,1.389959931,0,0,1.702272892,8.489327431,0,0,37.1822199,1.25072745,19.45883778,0,23.83108413,1.205134922,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Lower Kootenai,Curley Creek-Kootenai River,170101040203,Lime Creek-Kootenai River,16340.59863,9517.732422,3.229234219,476.4793038,0.138933375,0.076591633,0,1.420944333,66.65010834,0,0,58.24592254,5.006227142,4.302362916,0,44.00251691,4.481747064,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Moyie,Hawkins Creek,170101050201,South Fork Hawkins Creek-Hawkins Creek,12803.11719,3249.411621,5.419183254,36.17315167,0.857115448,0.588987589,0,1.616930604,9.117095947,0,0,25.37984753,1.113221589,15.81632153,0,29.83716417,1.795691678,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Elk,Wigwam River,170101060701,Bluebird Creek,8254.651367,8152.767578,12.55771637,32.18969279,3.183606386,0.112685755,0,1.286847711,7.919961452,0,0,98.76574086,0.394831479,25.35179401,0,10.24746596,0.621724498,0,0,FA,FUR,FA,FAR,FA,FA,FAR,FA,FAR,FA,FUR,FA,FA,FA,FUR,FAR,FA,FA,FA,FAR,FAR,FA
